team_id,name,short_name,abbreviation,nickname,mascot,color,alternate_color,logo,conference_id,location,venue_id,venue_name
36,Colorado State Rams,Colorado St,CSU,,Rams,1e4d2b,c8c372,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,17.0,Colorado State,3761.0,
171,Columbia Lions,Columbia,COLU,Columbia,Lions,174785,004b85,,,Columbia,,
172,Cornell Big Red,Cornell,COR,Cornell,Big Red,d60027,101010,,,Cornell,,
40,Curry College Colonels,Curry,CUR,Curry,Colonels,65448b,ffffff,,,Curry College,,
159,Dartmouth Big Green,Dartmouth,DART,Dartmouth,Big Green,005730,000000,,,Dartmouth,,
190,Defiance College Yellow Jackets,Defiance,DEF,Defiance,Yellow Jackets,4e2d8a,ded27c,,,Defiance College,,
48,Delaware Blue Hens,Delaware,DEL,,Blue Hens,033594,e8ce31,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,12.0,Delaware,3695.0,
83,Depauw Tigers,DePauw,DEP,DePauw,Tigers,000000,,,,Depauw,,
49,Dubuque Spartans,Dubuque,DUB,Dubuque,Spartans,000000,,,,Dubuque,,
150,Duke Blue Devils,Duke,DUKE,,Blue Devils,013088,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,1.0,Duke,3982.0,
151,East Carolina Pirates,East Carolina,ECU,,Pirates,4b1869,f0907b,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,151.0,East Carolina,3699.0,
72,Elmhurst Bluejays,Elmhurst,ELM,Elmhurst,Bluejays,000000,,,,Elmhurst,,
101,Eureka College Red Devils,Eureka,EUR,Eureka,Red Devils,960a2c,c09a05,,,Eureka College,,
114,Fitchburg State Falcons,Fitchburg,FITCH,Fitchburg,Falcons,024d36,fbbf16,,,Fitchburg State,,
50,Florida A&M Rattlers,Florida A&M,FAMU,Florida A&M,Rattlers,F89728,00843d,,,Florida A&M,,
57,Florida Gators,Florida,FLA,,Gators,0021a5,fa4616,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,8.0,Florida,3634.0,
52,Florida State Seminoles,Florida St,FSU,,Seminoles,782f40,ceb888,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,1.0,Florida State,3697.0,
278,Fresno State Bulldogs,Fresno St,FRES,,Bulldogs,c41230,13284c,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,17.0,Fresno State,3660.0,
231,Furman Paladins,Furman,FUR,Furman,Paladins,582c83,ffffff,,,Furman,,
46,Georgetown Hoyas,Georgetown,GTWN,Georgetown,Hoyas,110E42,001c58,,,Georgetown,,
61,Georgia Bulldogs,Georgia,UGA,,Bulldogs,ba0c2f,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,8.0,Georgia,3917.0,
290,Georgia Southern Eagles,GA Southern,GASO,,Eagles,003775,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,37.0,Georgia Southern,3608.0,
59,Georgia Tech Yellow Jackets,Georgia Tech,GT,,Yellow Jackets,003057,b3a369,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,1.0,Georgia Tech,721.0,
125,Grand Valley State University Lakers,Grand Vall,GVSU,Grand Vall,Lakers,000000,,,,Grand Valley State University,,
65,Grinnell Pioneers,Grinnell,GRI,Grinnell,Pioneers,000000,,,,Grinnell,,
146,Grove City College Wolverines,Grove City,GRO,Grove City,Wolverines,000000,,,,Grove City College,,
162,Hamline University Pipers,Hamline,HAM,Hamline,Pipers,98012e,ffffff,,,Hamline University,,
297,Hampden-Sydney Tigers,Hamp Sdney,HAM,Hamp Sdney,Tigers,900028,a8b1b7,,,Hampden-Sydney,,
173,Hartwick Hawks,Hartwick,HAR,Hartwick,Hawks,000000,,,,Hartwick,,
108,Harvard Crimson,Harvard,HARV,Harvard,Crimson,990000,dbdbdb,,,Harvard,,
62,Hawai'i Rainbow Warriors,Hawai’i,HAW,,Rainbow Warriors,003420,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,17.0,Hawai'i,3610.0,
191,Heidelberg Student Princes,Heidelberg,HEI,Heidelberg,Student Princes,000000,,,,Heidelberg,,
174,Hobart College Statesmen,Hobart,HBRT,Hobart,Statesmen,000000,,,,Hobart College,,
107,Holy Cross Crusaders,Holy Cross,HC,,Crusaders,0a0a0a,080808,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,27.0,Holy Cross,3722.0,
248,Houston Cougars,Houston,HOU,,Cougars,c92a39,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,4.0,Houston,453.0,
47,Howard Bison,Howard,HOW,Howard,Bison,003a63,e51937,,,Howard,,
304,Idaho State Bengals,Idaho St,IDST,,Bengals,ef8c00,e9a126,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,20.0,Idaho State,1930.0,
70,Idaho Vandals,Idaho,IDHO,,Vandals,000000,8c6e4a,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,20.0,Idaho,3791.0,
306,Illinois Wesleyan Titans,IL Weslyan,ILLWES,IL Weslyan,Titans,000000,,,,Illinois Wesleyan,,
84,Indiana Hoosiers,Indiana,IU,,Hoosiers,990000,edebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,5.0,Indiana,3830.0,
282,Indiana State Sycamores,Indiana St,INST,Indiana St,Sycamores,00669a,f0f0f0,,,Indiana State,,
66,Iowa State Cyclones,Iowa State,ISU,,Cyclones,822433,fdca2f,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,4.0,Iowa State,3772.0,
175,Ithaca College Bombers,Ithaca,ITH,Ithaca,Bombers,000000,,,,Ithaca College,,
55,Jacksonville State Gamecocks,Jax State,JVST,,Gamecocks,b50500,b5b7ba,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,12.0,Jacksonville State,3662.0,
256,James Madison Dukes,James Madison,JMU,,Dukes,450084,b5a068,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,37.0,James Madison,3651.0,
118,Johns Hopkins University Blue Jays,Johns Hopkins,JHU,Johns Hopkins,Blue Jays,000000,,,,Johns Hopkins University,,
246,Juniata College Eagles,Juniata,JUN,Juniata,Eagles,031832,ac9c66,,,Juniata College,,
126,Kalamazoo Hornets,Kalamazoo,KAL,Kalamazoo,Hornets,000000,,,,Kalamazoo,,
96,Kentucky Wildcats,Kentucky,UK,,Wildcats,0033a0,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,8.0,Kentucky,3683.0,
247,Kings College (PA) Monarchs,Kings PA,KIN,Kings PA,Monarchs,c41230,000000,,,Kings College (PA),,
255,Knox College Prairie Fire,Knox,KNO,Knox,Prairie Fire,000000,,,,Knox College,,
267,LAKELAND Fires,Southeastern,SEU,Southeastern,Fires,007dc3,ffc423,,,LAKELAND,,
99,LSU Tigers,LSU,LSU,,Tigers,461d7c,fdd023,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,8.0,LSU,3958.0,
262,Lake Forest College Foresters,Lake Forst,LAK,Lake Forst,Foresters,000000,,,,Lake Forest College,,
268,Lawrence University Vikings,Lawrence,LAW,Lawrence,Vikings,000000,,,,Lawrence University,,
203,Linfield College Wildcats,Linfield,LIN,Linfield,Wildcats,46256a,d41e47,,,Linfield College,,
209,Lock Haven University Bald Eagles,Lock Haven,LHU,Lock Haven,Bald Eagles,000000,,,,Lock Haven University,,
263,Loras College Duhawks,Loras,LOR,Loras,Duhawks,452d7d,d2b888,,,Loras College,,
309,Louisiana Ragin' Cajuns,Louisiana,UL,,Ragin' Cajuns,ce181e,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,37.0,Louisiana,3666.0,
97,Louisville Cardinals,Louisville,LOU,,Cardinals,c9001f,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,1.0,Louisville,3873.0,
67,Luther Norse,Luther,LUT,Luther,Norse,015a9c,a5bbda,,,Luther,,
109,MIT Engineers,MIT,MIT,MIT,Engineers,000000,,,,MIT,,
274,Maine Maritime Mariners,ME Mrtme,MAI,ME Mrtme,Mariners,000000,,,,Maine Maritime,,
276,Marshall Thundering Herd,Marshall,MRSH,,Thundering Herd,00ae42,be854c,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,37.0,Marshall,3775.0,
120,Maryland Terrapins,Maryland,MD,,Terrapins,D5002B,ffcd00,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,5.0,Maryland,3665.0,
110,Mass Maritime Buccaneers,MA Maritme,MAMARI,MA Maritme,Buccaneers,212c62,fed523,,,Mass Maritime,,
113,Massachusetts Minutemen,UMass,MASS,,Minutemen,880007,,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,15.0,Massachusetts,3985.0,
241,McMurry War Hawks,McMurry,MCM,McMurry,War Hawks,98002e,000000,,,McMurry,,
235,Memphis Tigers,Memphis,MEM,,Tigers,004991,8e908f,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,151.0,Memphis,3805.0,
291,Methodist Monarchs,Methodist,MTH,Methodist,Monarchs,000000,,,,Methodist,,
193,Miami (OH) RedHawks,Miami OH,M-OH,,RedHawks,a4000c,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,15.0,Miami (OH),3996.0,
127,Michigan State Spartans,Michigan St,MSU,,Spartans,18453b,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,5.0,Michigan State,3936.0,
130,Michigan Wolverines,Michigan,MICH,,Wolverines,00274c,ffcb05,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,5.0,Michigan,3558.0,
210,Millersville Marauders,Millersvll,MIL,Millersvll,Marauders,000000,,,,Millersville,,
74,Millikin Big Blue,Millikin,MIL,Millikin,Big Blue,000000,,,,Millikin,,
134,Minnesota Duluth Bulldogs,Minn Duluth,UMD,Minn Duluth,Bulldogs,000000,,,,Minnesota Duluth,,
135,Minnesota Golden Gophers,Minnesota,MINN,,Golden Gophers,5e0a2f,fab41c,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,5.0,Minnesota,3953.0,
142,Missouri Tigers,Missouri,MIZ,,Tigers,f1b82d,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,8.0,Missouri,3838.0,
137,Missouri Western Griffons,MO Westrn,MOW,MO Westrn,Griffons,000000,,,,Missouri Western,,
149,Montana Grizzlies,Montana,MONT,Montana,Grizzlies,751D4A,666666,,,Montana,,
147,Montana State Bobcats,Montana St,MTST,,Bobcats,00205c,bc955c,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,20.0,Montana State,3643.0,
60,Morehouse College Maroon Tigers,Morehouse,MOR,Morehouse,Maroon Tigers,000000,,,,Morehouse College,,
93,Murray State Racers,Murray St,MUR,Murray St,Racers,002148,000e00,,,Murray State,,
152,NC State Wolfpack,NC State,NCSU,,Wolfpack,cc0000,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,1.0,NC State,3670.0,
158,Nebraska Cornhuskers,Nebraska,NEB,,Cornhuskers,d00000,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,5.0,Nebraska,3834.0,
160,New Hampshire Wildcats,New Hampshire,UNH,New Hampshire,Wildcats,004990,c3c4c6,,,New Hampshire,,
167,New Mexico Lobos,New Mexico,UNM,,Lobos,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,17.0,New Mexico,3971.0,
166,New Mexico State Aggies,New Mexico St,NMSU,,Aggies,891216,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,12.0,New Mexico State,3601.0,
153,North Carolina Tar Heels,North Carolina,UNC,,Tar Heels,7bafd4,13294b,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,1.0,North Carolina,3787.0,
286,North Carolina Wesleyan Battling Bishops,NC Wesleyn,NORTH,NC Wesleyn,Battling Bishops,000000,,,,North Carolina Wesleyan,,
155,North Dakota Fighting Hawks,North Dakota,UND,,Fighting Hawks,00A26B,c2c3c0,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,21.0,North Dakota,3605.0,
75,North Park Vikings,North Park,NOR,North Park,Vikings,000000,,,,North Park,,
249,North Texas Mean Green,North Texas,UNT,,Mean Green,ffffff,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,151.0,North Texas,3825.0,
196,Northeastern State RiverHawks,NE ST,NOR,NE ST,RiverHawks,000000,,,,Northeastern State,,
128,Northern Michigan Wildcats,N Michigan,NMI,N Michigan,Wildcats,000000,,,,Northern Michigan,,
138,Northwest Missouri St Bearcats,NW MO ST,NWMS,NW MO ST,Bearcats,000000,,,,Northwest Missouri St,,
77,Northwestern Wildcats,Northwestern,NU,,Wildcats,582c83,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,5.0,Northwestern,3911.0,
87,Notre Dame Fighting Irish,Notre Dame,ND,,Fighting Irish,0c2340,c99700,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,18.0,Notre Dame,3855.0,
195,Ohio Bobcats,Ohio,OHIO,,Bobcats,295A29,e4bb85,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,15.0,Ohio,3876.0,
194,Ohio State Buckeyes,Ohio State,OSU,,Buckeyes,ce1141,505056,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,5.0,Ohio State,3861.0,
201,Oklahoma Sooners,Oklahoma,OU,,Sooners,a32036,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8.0,Oklahoma,3835.0,
197,Oklahoma State Cowboys,Oklahoma St,OKST,,Cowboys,000000,dddddd,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,4.0,Oklahoma State,3646.0,
295,Old Dominion Monarchs,Old Dominion,ODU,,Monarchs,00507d,a1d2f1,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,37.0,Old Dominion,3918.0,
145,Ole Miss Rebels,Ole Miss,MISS,,Rebels,13294b,c8102e,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,8.0,Ole Miss,3974.0,
204,Oregon State Beavers,Oregon St,ORST,,Beavers,231f20,d73f09,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,9.0,Oregon State,3893.0,
205,Pacific (OR) Boxers,Pacificor,PAC,Pacificor,Boxers,b4183a,ffffff,,,Pacific (OR),,
213,Penn State Nittany Lions,Penn State,PSU,,Nittany Lions,00265D,002e5c,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,5.0,Penn State,3632.0,
219,Pennsylvania Quakers,Penn,PENN,Penn,Quakers,082A74,a6163d,,,Pennsylvania,,
95,Pikeville Bears,Pikeville,PIKEV,Pikeville,Bears,,,,,Pikeville,,
90,Pittsburg St Gorillas,Pitt St,PIT,Pitt St,Gorillas,000000,,,,Pittsburg St,,
221,Pittsburgh Panthers,Pitt,PITT,,Panthers,003263,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,1.0,Pittsburgh,3752.0,
163,Princeton Tigers,Princeton,PRIN,Princeton,Tigers,000000,ff6000,,,Princeton,,
29,Redlands Bulldogs,Redlands,RED,Redlands,Bulldogs,751708,ffffff,,,Redlands,,
227,Rhode Island Rams,Rhode Island,URI,Rhode Island,Rams,091f3f,5ab3e8,,,Rhode Island,,
242,Rice Owls,Rice,RICE,,Owls,d1d5d8,003d7d,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,151.0,Rice,3895.0,
257,Richmond Spiders,Richmond,RICH,Richmond,Spiders,9e0712,b90b2e,,,Richmond,,
86,Rose-Hulman Fightin' Engineers,Rosehulman,ROSEHUL,Rosehulman,Fightin' Engineers,800000,b3b2b1,,,Rose-Hulman,,
164,Rutgers Scarlet Knights,Rutgers,RUTG,,Scarlet Knights,d21034,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,5.0,Rutgers,3754.0,
16,Sacramento State Hornets,Sacramento St,SAC,Sacramento St,Hornets,00573C,cdb97d,,,Sacramento State,,
129,Saginaw Valley State Cardinals,Saginawval,SAGI,Saginawval,Cardinals,000000,,,,Saginaw Valley State,,
21,San Diego State Aztecs,San Diego St,SDSU,,Aztecs,c41230,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,17.0,San Diego State,3932.0,
301,San Diego Toreros,San Diego,USD,San Diego,Toreros,2f99d4,2f99d4,,,San Diego,,
23,San José State Spartans,San José St,SJSU,,Spartans,005893,fdba31,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,17.0,San José State,3935.0,
215,Slippery Rock The Rock,Sliprock,SRU,Sliprock,The Rock,000000,,,,Slippery Rock,,
6,South Alabama Jaguars,South Alabama,USA,,Jaguars,003E7E,,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,37.0,South Alabama,6526.0,
233,South Dakota Coyotes,South Dakota,SDAK,,Coyotes,CD1241,f0f0f0,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,21.0,South Dakota,1905.0,
58,South Florida Bulls,South Florida,USF,,Bulls,004A36,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,151.0,South Florida,3886.0,
199,Southeastern Oklahoma State Savage Storm,SE OK ST,SEOS,SE OK ST,Savage Storm,000000,,,,Southeastern Oklahoma State,,
79,Southern Illinois Salukis,S Illinois,SIU,S Illinois,Salukis,85283D,c2c3c0,,,Southern Illinois,,
200,Southern Nazarene Crimson Storm,S Nazarene,STN,S Nazarene,Crimson Storm,000000,,,,Southern Nazarene,,
253,Southern Utah Thunderbirds,Southern Utah,SUU,Southern Utah,Thunderbirds,c72026,000000,,,Southern Utah,,
81,Springfield Pride,Springfld,SPR,Springfld,Pride,000000,,,,Springfield,,
133,St. Olaf Oles,St. Olaf,STO,St. Olaf,Oles,000000,d18c29,,,St. Olaf,,
24,Stanford Cardinal,Stanford,STAN,,Cardinal,8c1515,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,1.0,Stanford,3940.0,
56,Stetson Hatters,Stetson,STET,Stetson,Hatters,0a5640,56854e,,,Stetson,,
284,Stonehill Skyhawks,Stonehill,STO,Stonehill,Skyhawks,000000,,,,Stonehill,,
216,Susquehanna River Hawks,Susquehnna,SUS,Susquehnna,River Hawks,6b1a31,fd6b0d,,,Susquehanna,,
183,Syracuse Orange,Syracuse,SYR,,Orange,ff6500,000e54,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,1.0,Syracuse,1964.0,
218,Temple Owls,Temple,TEM,,Owls,A80532,a7a9ac,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,151.0,Temple,3806.0,
245,Texas A&M Aggies,Texas A&M,TA&M,,Aggies,500000,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8.0,Texas A&M,3795.0,
251,Texas Longhorns,Texas,TEX,,Longhorns,c15d26,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8.0,Texas,3910.0,
119,Towson Tigers,Towson,TOW,Towson,Tigers,FFC229,,,,Towson,,
112,Tufts Jumbos,Tufts,TUF,Tufts,Jumbos,3e8ede,c6beb6,,,Tufts,,
202,Tulsa Golden Hurricane,Tulsa,TLSA,,Golden Hurricane,003595,d0b787,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,151.0,Tulsa,3674.0,
5,UAB Blazers,UAB,UAB,,Blazers,003b28,ffc845,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,151.0,UAB,3803.0,
302,UC Davis Aggies,UC Davis,UCD,UC Davis,Aggies,002855,c3c4c6,,,UC Davis,,
26,UCLA Bruins,UCLA,UCLA,,Bruins,2774ae,f2a900,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,5.0,UCLA,1056.0,
41,UConn Huskies,UConn,CONN,,Huskies,0c2340,f1f2f3,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,18.0,UConn,3892.0,
30,USC Trojans,USC,USC,,Trojans,9e2237,ffcc00,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,5.0,USC,477.0,
237,Union Garnet Chargers,Union,UNNY,Union,Garnet Chargers,000000,,,,Union,,
184,University of Rochester (NY) Yellow Jackets,Rochester,ROC,Rochester,Yellow Jackets,000000,,,,University of Rochester (NY),,
254,Utah Utes,Utah,UTAH,,Utes,ea002a,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,4.0,Utah,587.0,
238,Vanderbilt Commodores,Vanderbilt,VAN,,Commodores,000000,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,8.0,Vanderbilt,3973.0,
222,Villanova Wildcats,Villanova,VILL,Villanova,Wildcats,00205b,13b5ea,,,Villanova,,
258,Virginia Cavaliers,Virginia,UVA,,Cavaliers,232d4b,f84c1e,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,1.0,Virginia,3923.0,
259,Virginia Tech Hokies,Virginia Tech,VT,,Hokies,630031,cf4520,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,1.0,Virginia Tech,3799.0,
89,Wabash College Little Giants,Wabash,WAB,Wabash,Little Giants,000000,,,,Wabash College,,
154,Wake Forest Demon Deacons,Wake Forest,WAKE,,Demon Deacons,000000,ceb888,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,1.0,Wake Forest,3630.0,
264,Washington Huskies,Washington,WASH,,Huskies,33006f,e8d3a2,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,5.0,Washington,3765.0,
265,Washington State Cougars,Washington St,WSU,,Cougars,981e32,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,9.0,Washington State,3820.0,
143,Washington University (St. Louis) Bears,Wash St Louis,WSTL,Wash St Louis,Bears,000000,,,,Washington University (St. Louis),,
131,Wayne State (MI) Warriors,Wayne State MI,WAY,Wayne State MI,Warriors,000000,,,,Wayne State (MI),,
223,West Chester Golden Rams,W Chester,WES,W Chester,Golden Rams,000000,,,,West Chester,,
277,West Virginia Mountaineers,West Virginia,WVU,,Mountaineers,002855,eaaa00,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4.0,West Virginia,3842.0,
98,Western Kentucky Hilltoppers,Western KY,WKU,,Hilltoppers,F32026,b3b5b8,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,12.0,Western Kentucky,3796.0,
275,Wisconsin Badgers,Wisconsin,WIS,,Badgers,c4012f,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,5.0,Wisconsin,347.0,
271,Wisconsin-Oshkosh Titans,Wis Osh,WISO,Wis Osh,Titans,000000,,,,Wisconsin-Oshkosh,,
272,Wisconsin-Platteville Pioneers,Wis Platte,WIPL,Wis Platte,Pioneers,000000,,,,Wisconsin-Platteville,,
43,Yale Bulldogs,Yale,YALE,Yale,Bulldogs,004a81,286dc0,,,Yale,,
2306,Kansas State Wildcats,Kansas St,KSU,,Wildcats,3c0969,e2e3e4,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,4.0,Kansas State,3636.0,
2439,UNLV Rebels,UNLV,UNLV,,Rebels,b10202,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,17.0,UNLV,3914.0,
2305,Kansas Jayhawks,Kansas,KU,,Jayhawks,0051ba,e8000d,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,4.0,Kansas,3833.0,
2534,Sam Houston Bearkats,Sam Houston,SHSU,,Bearkats,fe5000,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,12.0,Sam Houston,3647.0,
322,Lafayette Leopards,Lafayette,LAF,,Leopards,790000,a59474,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,27.0,Lafayette,3721.0,
2116,UCF Knights,UCF,UCF,,Knights,000000,b4a269,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,4.0,UCF,3652.0,
2169,Delaware State Hornets,Delaware St,DSU,,Hornets,FF3630,009cdd,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,24.0,Delaware State,3613.0,
2433,UL Monroe Warhawks,UL Monroe,ULM,,Warhawks,231F20,b18445,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,37.0,UL Monroe,3817.0,
2598,Saint Francis Red Flash,Saint Francis,SFPA,,Red Flash,a20012,,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,25.0,Saint Francis,3694.0,
2006,Akron Zips,Akron,AKR,,Zips,00285e,84754e,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,15.0,Akron,3768.0,
2751,Wyoming Cowboys,Wyoming,WYO,,Cowboys,492f24,ffc425,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,17.0,Wyoming,3984.0,
2110,Central Arkansas Bears,C Arkansas,CARK,,Bears,a7a9ac,8e959a,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,177.0,Central Arkansas,3711.0,
2210,Elon Phoenix,Elon,ELON,,Phoenix,020303,b59a57,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,48.0,Elon,3894.0,
2630,UT Martin Skyhawks,UT Martin,UTM,,Skyhawks,FF6700,102a5c,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,179.0,UT Martin,3748.0,
2084,Buffalo Bulls,Buffalo,BUFF,,Bulls,041A9B,ebebeb,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,15.0,Buffalo,3965.0,
2617,Stephen F. Austin Lumberjacks,SF Austin,SFA,,Lumberjacks,393996,bec0c2,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30.0,Stephen F. Austin,3756.0,
2011,Alabama State Hornets,Alabama St,ALST,,Hornets,e9a900,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,31.0,Alabama State,3689.0,
2132,Cincinnati Bearcats,Cincinnati,CIN,,Bearcats,000000,717073,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4.0,Cincinnati,3854.0,
2619,Stony Brook Seawolves,Stony Brook,STBK,,Seawolves,990000,,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,48.0,Stony Brook,3788.0,
349,Army Black Knights,Army,ARMY,,Black Knights,ce9c00,231f20,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,151.0,Army,3841.0,
2627,Tarleton State Texans,Tarleton St,TAR,,Texans,000000,,https://a.espncdn.com/i/teamlogos/ncaa/500/2627.png,177.0,Tarleton State,3827.0,
2711,Western Michigan Broncos,W Michigan,WMU,,Broncos,532e1f,8b7f79,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,15.0,Western Michigan,3980.0,
338,Kennesaw State Owls,Kennesaw St,KENN,,Owls,fdbb30,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,12.0,Kennesaw State,4899.0,
2429,Charlotte 49ers,Charlotte,CLT,,49ers,ffffff,cfab7a,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,151.0,Charlotte,4418.0,
2026,App State Mountaineers,App State,APP,,Mountaineers,000000,ffcd00,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,37.0,App State,3792.0,
2229,Florida International Panthers,FIU,FIU,,Panthers,001538,c5960c,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,12.0,Florida International,218.0,
2065,Bethune-Cookman Wildcats,Bethune,BCU,,Wildcats,7b1831,e9aa12,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,31.0,Bethune-Cookman,3850.0,
356,Illinois Fighting Illini,Illinois,ILL,,Fighting Illini,ff5f05,13294b,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,5.0,Illinois,3597.0,
2710,Western Illinois Leathernecks,W Illinois,WIU,,Leathernecks,4e1e8a,ffc90a,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,179.0,Western Illinois,3746.0,
